review_user_id,app_id,app_version,rating,review_text,review_source,language,sentiment,complaint_category,developer_reply,thumbs_up_count,review_date,developer_reply_date,positive_review,negative_review
2162,5,1.9.51,1,"This apps should notify incompatibility a few months before total abrupt disconnection. This is a case for Bank Negara to look into. A total disservice to the customer. It happens all of a sudden at the most inconvenient time. The contention here is not the change but without sufficient notification. The bank owes a ""duty of care"" to it's customers which is not limited to apps security but also provide accessibility to the apps and a means to use their accounts for payment to meet obligations.",Google Play,English,Positive,General,True,6,2026-06-24 23:30:32,2026-06-24 07:09:44,True,False
1605,5,1.9.51,5,"This app is reliable and easy to use. It allows me to manage my finances, transfer funds, and pay bills without any hassle.",Google Play,English,Positive,General,True,1,2026-06-24 22:49:23,2026-06-25 09:39:10,True,False
2163,5,1.9.33,5,"i want use this cimb click to new phone,how can I register",Google Play,English,Neutral,General,True,0,2026-06-24 22:08:36,2026-06-25 09:37:29,False,False
2164,5,1.9.51,1,Why is it I cannot open the apps after updating,Google Play,English,Neutral,General,True,0,2026-06-24 21:54:13,2026-06-25 09:31:22,False,False
2165,5,,5,"I have no install this apps, why?",Google Play,English,Neutral,General,True,0,2026-06-24 21:43:11,2026-06-25 09:29:55,False,False
1607,5,,5,Reliable banking platform with smooth transactions and helpful financial management features.,Google Play,English,Positive,General,True,0,2026-06-24 21:29:09,2026-06-25 09:28:26,True,False
2166,5,,1,menyusahkan....apabila bertukar telefon dan terpaksa menutup di telefon satu lagi baru dapat buka di telefon satu lagi....,Google Play,English,Neutral,General,True,0,2026-06-24 21:09:33,2026-06-25 08:52:50,False,False
2167,5,,5,"I was skeptical about moving away from the classic CIMB Clicks app, but the OCTO app has honestly been great for me. The interface looks so much cleaner and modern. DuitNow QR and instant transfers work smoothly without any hiccups. Plus, the SecureTAC notification pops up fast, which makes approving web transactions super convenient. Solid 5 stars!",Google Play,English,Positive,General,True,0,2026-06-24 20:58:20,2026-06-25 08:47:58,True,False
1613,5,1.9.51,1,"Why i cant open my cimb click, its told me to update but my device cannot update, so disappointed...",Google Play,English,Neutral,General,True,0,2026-06-24 20:09:00,2026-06-25 08:40:35,False,False
2168,5,1.9.51,1,Cannot use anymore withmy phone,Google Play,English,Neutral,General,True,0,2026-06-24 19:58:59,2026-06-25 08:39:27,False,False
2169,5,1.9.33,2,"aplikasi Tiba-tiba bermasaalah dan tidak dapat di Update, sekarang langsung tidak dapat digunakan",Google Play,English,Neutral,General,True,0,2026-06-24 19:34:48,2026-06-25 08:38:44,False,False
2170,5,,1,It says my phone is not compatible with the new os update. Does a customer need to change a well functioning hp just yo use your app?,Google Play,English,Neutral,General,True,0,2026-06-24 19:07:26,2026-06-25 08:04:31,False,False
2171,5,1.9.33,5,excellent,Google Play,English,Positive,General,True,0,2026-06-24 19:00:45,2026-06-25 08:00:03,True,False
2172,5,1.9.51,3,can you do something enable use more that one smartphone,Google Play,English,Neutral,General,True,0,2026-06-24 18:47:42,2026-06-25 07:52:18,False,False
2173,5,,3,"If my device not compertable, any lower version for old device, tq",Google Play,English,Neutral,General,True,0,2026-06-24 18:41:27,2026-06-25 07:51:12,False,False
2174,5,1.9.33,1,App stopped working on Android 10 without any prior notice or alternative provided. Please improve communication and consider offering a compatible version or clear upgrade path for affected users,Google Play,English,Neutral,General,True,1,2026-06-24 18:37:34,2026-06-25 07:49:48,False,False
2175,5,,1,Wdym is no longer compatible in my device? I can't update it... Please read this developers..,Google Play,English,Neutral,General,True,0,2026-06-24 17:51:20,2026-06-25 07:43:14,False,False
2176,5,1.9.33,1,"It's not right to ask people to buy new hp, just because you upgraded your app. By right you should make it more user friendly for your clients.",Google Play,English,Neutral,General,True,1,2026-06-24 17:45:46,2026-06-25 07:42:11,False,False
2177,5,1.9.51,2,"force update, feel kinda harassment",Google Play,English,Neutral,General,True,0,2026-06-24 17:31:19,2025-01-23 02:23:40,False,False
2178,5,1.9.33,1,kena tukar henset baru lama dh xsuppirt..menyusahkannnnn betulll,Google Play,English,Neutral,General,True,0,2026-06-24 17:25:57,2026-06-25 07:40:17,False,False
2179,5,1.9.33,5,make me very comfort n my problem. can settle easier..,Google Play,English,Negative,General,True,0,2026-06-24 17:23:21,2026-06-25 07:38:36,False,True
2180,5,1.9.33,1,"unable to update software, unable to move to new device, nice cimb, smartest IT in the world",Google Play,English,Neutral,General,True,0,2026-06-24 16:39:13,2026-06-25 07:23:18,False,False
2181,5,1.6.8,2,"krg memuaskan,huawei sentiasa update, version lama X blh install",Google Play,English,Neutral,General,True,0,2026-06-24 16:17:15,2026-06-25 07:22:10,False,False
2182,5,1.9.51,5,easy to transfer money and all,Google Play,English,Positive,General,True,0,2026-06-24 16:07:25,2026-06-25 07:18:14,True,False
1612,5,1.9.51,5,cimb octo to me is an educated bank link that provided all infos necessary,Google Play,English,Neutral,General,True,0,2026-06-24 15:44:08,2026-06-25 07:17:42,False,False
2183,5,1.9.51,1,cannot work on honor tab. camera unable to take ic. although permission allowed,Google Play,English,Neutral,General,True,0,2026-06-24 15:41:13,2026-06-25 07:17:17,False,False
2184,5,1.9.51,5,love it to use and nice for payment.,Google Play,English,Positive,General,True,0,2026-06-24 15:30:29,2026-06-25 07:15:57,True,False
2185,5,1.9.51,1,What hapen to this app already can't be download for my phone Huawei nova 5t YAL-L21 ANDROID 12..I KEEP ON TRYING BUT IT FAILED TO BE DOWNLOADED PLEASE DO SOMETHING.. AM A CURRENT USER FOR CIMB APP,Google Play,English,Negative,General,True,0,2026-06-24 15:09:18,2026-06-25 07:25:38,False,True
2186,5,,1,"Suddenly can't use with my old Huawei, the bank said need to buy new phone, but if I don't want to, can't use my bank account",Google Play,English,Neutral,General,True,0,2026-06-24 13:54:26,2026-06-25 07:10:49,False,False
2187,5,,1,My phone cannot support new cimb octo even phone version up to date,Google Play,English,Neutral,General,True,0,2026-06-24 12:22:00,2026-06-25 06:23:58,False,False
2188,5,1.9.33,2,Why Redmi 9A cannot be used this app any more? Other options?,Google Play,English,Neutral,General,True,0,2026-06-24 11:56:51,2026-06-25 07:26:55,False,False
2189,5,,1,"Can't use, ask to update and it's show my phone devise is not compatible with apps version. Any solutions? Hv to change phone?",Google Play,English,Neutral,General,True,1,2026-06-24 11:11:46,2026-06-25 07:27:14,False,False
2190,5,,1,"Very bad service CIMB. APP CANNOT BE USED!! Very angry as a preferred customer of CIMB. Lousy lousy and lousy. Even CIMB Singapore can support old version of OS. You are definitely losing customers for your stupid and inflexible implementation of new updates! Other Msian banks still allow older OS, why CIMB Msia did something that bothers so many customers. To change phone for your stupid system? Come on!?!?",Google Play,English,Negative,General,True,0,2026-06-24 11:09:27,2026-06-25 06:20:00,False,True
